GNames	Control_1	Control_2	Control_3	IL6_1	IL6_2	IL6_3
KCNK6	5.10715088658795	8.1404484887936	8.47964128363637	6.39341991129297	7.74647689156357	6.68899391257628
KCNK7	0.382119822628983	0.0659169705744633	0.185357253382936	0.328871932540063	0.0249395713352524	0.289291435301051
KCNK9	0	0.0377575356237509	0.0151676377123794	0.0513761766005641	0	0.020713428539922
KCNMA1	7.84524504904171	57.5810324988875	54.2483910349774	8.11119353609834	45.5829161266266	48.8232762516517
KCNMA1-AS1	0.385889675141665	0.64071009898349	0.748743677240573	0.158510129219446	0.308523794823287	0.958602347633731
KCNMA1-AS2	0	0	0	0	0	0.232075115137425
KCNMB1	2.27952120899925	1.85499700101298	2.21148323255355	1.32988621216025	2.01494533953819	1.64134498194866
KCNMB2	0.0288916658275996	0.0174436875793066	0.0140146611303068	0.0791179789845834	0.0395987333819574	0.0191388855231494
KCNMB3	0.0417251719077299	0.251920698271405	0.222638792397852	0.274228115072046	0.209690268988383	0.276402646126728
KCNMB4	0.0824864702470537	0.0298813136975183	0.0240073369613615	0.0271060707744576	0.0226110862782055	0.054642024478418
KCNN1	0.0878471612171662	0.017679590191198	0.0284083814473574	0.0320751776632387	0.0133780844809067	0
KCNN2	0	0	0	0	0	0
KCNN3	0.0255831391491947	0.0115845938740361	0.0155122167366936	0.0140115580607807	0.0321420804646029	0.00423679941625076
KCNN4	63.1601480283432	55.0890031735867	107.053967092825	74.5395769579436	57.8225536941374	105.071490378813
KCNQ1	3.54717152500011	3.10014647822366	3.4172323571479	3.27412904267216	2.33453736589415	1.84038309922507
KCNQ1-AS1	0	0	0	0	0	0
KCNQ1OT1	0.0841817120168307	0.0528792760751653	0.0400096094016054	0.0614736624528509	0.0345748275800807	0.0456259205570195
KCNQ3	0.0358047083173176	0.00864700774723987	0.00347360278258655	0.0235317368925512	0.00981474109031556	0.0142310011003372
KCNQ4	0.363027814167814	0.3460774253518	0.305851248412955	0.272077260097617	0.261875585617867	0.151883853571813
KCNQ5	0.309102060970134	1.22023419445495	0.980364309142773	0.371138498330619	0.809286467485777	0.370143794240422
KCNQ5-IT1	0	0	0	0	0.0617200362013409	0
KCNRG	0.0951186264534671	0.0861435065410457	0.230698936585922	0.10419050996378	0.19555347650614	0.157525055314536
KCNS1	0.0513277311589325	0.165278556941068	0.0912921669872464	0.0562230835755436	0.109432496104031	0.113337825156841
KCNS2	0.0242155061829337	0	0	0.0530500919014089	0.0442528249620052	0
KCNS3	0.131838840386666	0.318397084745668	0.111915809711697	0.28882578576006	0.180697475984863	0.0655011160159031
KCNT1	0.13279338050148	0.100219482727788	0.233504070633467	0.181823089734969	0.106170028162258	0.109958929176867
KCNV1	0	0	0	0.0145013795753297	0	0
KCNV2	0	0.0216481458550916	0.0347852398403245	0.0392751255471672	0.0327621535309785	0.118759689816249
KCP	40.1095182701467	11.4915514396204	32.229319059899	39.8895593131573	9.68484321812571	25.482674663186
KCTD1	0.580765889220278	0.391896600910313	0.745718145480228	0.318078048613764	0.671132223959608	0.746810096439195
KCTD10	12.9884167926549	15.5562178053519	16.4778975817496	12.817089196113	17.1873794456089	15.5533801938433
KCTD11	3.26371735000023	2.84119793826039	2.90858120891549	2.82673824733107	3.44450287044649	2.89943244809595
KCTD12	35.4169605563521	42.8872092269955	32.7458348920298	45.306139725414	43.4580198168952	45.6103661123745
KCTD13	19.2449035362819	7.50909719674558	17.7179154579916	17.3040719842529	8.23407195467533	17.3738346061388
KCTD14	0	0	0.0224002107402652	0	0.0210974294361218	0.0305904698705314
KCTD15	0.836921646770563	0.646315768305293	2.02041291789423	1.08729931610916	0.506849074838263	1.58586245884423
KCTD16	0	0.0181605514435278	0.00729530305413229	0	0.0137420261964784	0
KCTD17	2.27324918007227	1.14375107119266	1.74594040633588	2.5419352237388	0.908746085600188	1.66274533124865
KCTD18	8.06103839125079	7.71395353279374	7.47541740122663	7.43035202907234	7.3415346878421	7.22460264749012
KCTD19	0.0535552829808425	0.0161673201954548	0.0389675943464215	0.0439973151526322	0.0489350201142888	0.0354769585146527
KCTD2	7.93411184856378	9.21315298991546	10.2911827335753	9.21465357514118	9.72244741620286	8.58214357081795
KCTD20	17.4400267991942	23.3054494844258	20.1222047147606	19.4818827400632	23.6949270368841	21.3913826518171
KCTD21	1.53742445185607	1.89803958323995	2.11486475831347	1.53324447982205	2.03379965099413	1.62647285992168
KCTD21-AS1	1.15161166219284	0.869124082472805	0.977584081223634	0.748983534288973	0.953611602772995	1.33502120754733
KCTD3	4.91877315831841	6.85789779952624	4.88694713841828	5.12824053040783	6.65138967970245	5.5745665977226
KCTD4	0	0.022064261176263	0	0.0400300623251484	0.0667837991339403	0
KCTD5	15.5647876648541	11.0490948786785	19.7065469823667	17.0837131798226	11.0471893602154	17.6843765411647
KCTD6	6.78876849996812	9.49506161646599	6.32553813356266	6.84776364590019	8.74681060980148	6.47068496861906
KCTD7	24.4976852813441	22.2889977148536	20.9646890978207	22.2458733360038	20.2759968442235	20.7108990862935
KCTD8	0.0300615944476914	0.0181500459270995	0	0	0	0
KCTD9	16.9951820931198	29.8052330876647	16.7866930046451	15.4551009784994	28.4420268572581	14.401459646385
KDELC1	0.768879287068656	1.32634295181563	0.745930173657324	0.481263257390236	1.08727569655325	0.460825528116657
KDELC2	2.531421947219	5.65499183015124	2.99966412757127	3.37694107100956	5.53475963731382	3.29392162206719
KDELR1	42.7114942972251	102.642312552293	81.8890263642461	48.4927606051692	98.5165029145221	50.8170827548345
KDELR2	22.3604320360939	69.2713536448393	43.2939160266129	22.6352596166444	51.0908408822649	25.3284161922313
KDELR3	0.19319110841448	1.69130079571579	0.913696093118542	0.423233195361997	1.27980143723206	0.287947766447075
KDF1	0.0432333413216105	0	0.0838858695650198	0.0236783480142933	0.0790071234346615	0.0572786612513333
KDM1A	15.9419347044101	23.7869530730635	17.1284683816512	17.073098532796	23.1720428645749	18.9685678978541
KDM1B	14.1617029433486	17.7564405144026	16.7736940032448	15.7767824508886	20.0992134154091	18.6025423344607
KDM2A	30.0368327069023	24.7743312989012	29.8723174098662	29.5740484710773	27.0438567719153	33.7274984064574
KDM2B	2.70104677453468	1.11673606985258	2.83404911273097	2.11447535832265	0.885269843276176	1.8087197798897
KDM3A	17.7776336750785	25.7103766327423	16.5972447035335	16.5657762739565	24.2828030870187	19.5764573568274
KDM3B	19.0594470032818	21.3265298386627	19.1604384022007	19.8708731154732	21.5239002287868	23.0815351676031
KDM4A	7.40573954584673	8.46428153498648	6.78369050662297	7.75361787935269	7.81333929820212	7.81510130239731
KDM4B	4.99977022637696	2.18936568064185	5.2902863839503	4.55131227901279	2.4662021375786	5.36839836925294
KDM4C	14.6802144391101	13.3570131441904	11.602786495459	14.1780543692916	12.6242357318773	14.3490410810545
KDM4D	0	0.0157506924661878	0.0126544697890119	0	0	0
KDM5A	10.0494417677636	12.0784786919504	9.15279721414636	9.96384491070499	12.4295244621264	10.2358490022503
KDM5B	14.6559606898674	21.9671825597182	13.6093210806342	13.7031300037956	21.0343582561321	16.6791510445785
KDM5C	6.88285543625709	5.49232593085162	7.49540340056316	7.34453840933933	5.16227439366025	7.69787588619013
KDM5D	97.8651074431039	73.4257020154428	61.5082110144743	90.9618612546432	65.5407815957076	63.9161679366965
KDM6A	5.96880023901447	7.02120813939056	5.94679882723124	5.89161011919247	6.84490876084002	6.54845101262971
KDM6B	6.2903931203833	2.54129340761796	7.3491135299798	6.17073501740006	2.72511820352283	8.23383745960414
KDM7A	6.46325263040535	6.92767556107241	5.70180792213585	6.47032659677776	6.99987790746373	8.67550791605566
KDM8	3.80165878295677	2.06766405838464	3.21573488667839	3.51035088271948	2.68421208597521	2.89298795883418
KDR	0.952647211337413	1.04930046688866	0.924213087411134	0.733274053192567	0.970446910959026	0.886906385821702
KDSR	6.4783140853474	22.0828829324901	10.5403894193361	7.73680682941356	16.3743327330232	9.19884500614888
KEAP1	17.8770655362572	10.086018835289	17.5329466709014	17.1137507933695	11.7363442116096	16.1415108548933
KEL	1.42999085709122	0.716416742392061	1.47586087847122	1.51638469674897	0.834015477474793	1.14882617039371
KHDC1	0.349177102439241	0.0702732790304867	0.0282295870105699	0.254986443270435	0.106351092295002	0.192756296081561
KHDRBS1	36.5790658903267	38.8563984622698	40.3567669496739	35.7747972954483	43.2870164489662	41.3389581863365
KHDRBS2	0.0667377691597742	0	0.016186453651356	0.0365514224912421	0.0152450603117182	0
KHDRBS3	1.34464246018186	1.0983770561295	1.40042798904497	1.16964551957226	0.83113810301393	1.62429031660181
KHK	0.73688591486967	0.46424729045373	0.99463196272266	0.543959681614921	0.439117890113116	0.827715500283396
KHNYN	17.9279995743112	15.7106593796482	16.4266219878701	17.7029035543676	16.9823271511403	16.8141803830567
KHSRP	43.2283977111385	25.9698112692043	52.6255251076607	41.7628351137719	27.3370944421394	47.7742490005175
KIAA0040	5.00687458952813	7.37232131930164	5.94787588494603	5.82950928279867	7.74936610064614	6.85909825638391
KIAA0087	0	0.0108942289557799	0.0175053498640892	0	0	0.0119529428568187
KIAA0100	39.1213005644896	62.1444712459388	46.8077833344893	42.6634167633418	60.0518228050955	46.4467106973464
KIAA0141	19.2613705841771	14.1226463269278	17.1318396648159	17.0114684070788	13.2871715975721	16.6569701636219
KIAA0232	15.7553136885995	23.0508113445767	17.0890042958335	14.2958608035332	23.4027783529946	14.8805154627965
KIAA0319	1.52047634566958	0.88931803624537	1.42323517780619	1.21658904889548	0.776056235766331	1.25902322856943
KIAA0319L	14.0800915041403	25.4933090928296	18.6470094316813	15.2636072137572	22.4738113873461	15.4631716614242
KIAA0355	3.03260896930044	2.69012305647915	2.95906683165073	3.11742121679216	2.69105083803725	3.0674510119562
KIAA0368	25.4066921859498	28.2658589656188	25.4464454188334	26.8247778952975	30.5676433373929	29.7063055356607
KIAA0391	0.379888564327206	0.298170922777606	0.128992446046934	0.33289617152923	0.225624901388417	0.251651939614588
KIAA0513	14.9624208423943	12.6786824317935	13.5224604895648	12.7977769836163	11.7895910923658	12.1464752965821
KIAA0556	5.31795491202789	3.55099361539039	5.70020591290656	5.04717895285954	3.54515612188893	5.51361891666845
KIAA0586	3.74404150699197	5.106771873108	3.53286725132174	4.40796344767123	5.26890048004048	4.67977202341842
KIAA0753	4.94129225374945	5.17583635683068	4.42381528129786	4.5044166100761	5.50739397313025	4.82206276614097
KIAA0825	0.500716155656346	0.624130780085942	0.407420870115111	0.380391640044022	0.678899040416934	0.460089611966467
KIAA0895	0.152601705845418	0.138202648042704	0.129541062575554	0.250734006857757	0.252728870558029	0.189541678548579
KIAA0895L	6.22958782998516	2.85188972496895	4.43865159187352	5.2990146544206	2.77310146252269	3.83949799034864
KIAA0907	36.6045019691446	33.0645822552682	32.445808181717	37.2580104318334	29.6001211954555	35.1795486649959
KIAA0922	4.44495026371107	6.64844877039789	3.33563096838748	3.8085875896319	5.05916108917655	2.48281543702637
KIAA0930	153.050880868472	96.6495553296759	173.562016355004	133.225079529379	99.7484757852068	151.204144104646
KIAA1024	0.0578090435949761	0.188475654841417	0.201900920400332	0.177303132758334	0.158465414809435	0.191474017843759
KIAA1024L	0	0	0	0	0	0
KIAA1107	1.21130000445887	2.11160629429313	1.25790248749002	1.17732539812396	2.1278620759685	1.48050107722876
KIAA1109	11.4284919878595	18.1647992373742	11.7372966662429	10.8099191031242	14.8918192035821	11.4056464875771
KIAA1143	2.53937405785989	2.55529558663913	2.22162136514328	3.05475483413464	3.34924249248823	2.20284601285921
KIAA1147	0.181626253392502	0.199966439322465	0.238395225141819	0.193097317489794	0.14643281615203	0.261863813832175
KIAA1161	0.350362944358977	0.561664029592057	0.468835160650126	0.310993008166715	0.41397001965958	0.152060996491067
KIAA1191	18.9374752248881	14.9649821895452	16.1548999962239	20.401527097268	14.7872887128243	17.2844600503408
KIAA1210	2.10836175656745	2.05353018919258	3.28041054889322	1.98263719995566	2.030973464924	2.89213027094012
KIAA1211	0.133380375408153	0.382517458598114	0.55533869069328	0.280027780894861	0.538274754645783	0.493320943889299
KIAA1211L	0.341180521305791	0.290811961296067	0.360202770614986	0.417687522078886	0.403436735158688	0.199420879734309
KIAA1217	0	0	0	0.0250593208997551	0	0
KIAA1257	0.0901152767382847	0.0272040861785948	0	0	0.0411704750152297	0.0596956221018231
KIAA1324	0.133051966803366	0.1807463490146	0.0968105250934195	0.145741720490819	0.167163497651082	0.0661038301553691
KIAA1324L	1.39090674372301	1.33083228772336	0.36593672543539	1.04583607419994	1.24937107598713	0.382609850769163
KIAA1328	1.05531921021807	1.00401214018614	0.860940037675592	0.735617059012427	0.8181734604809	0.857963848898981
KIAA1429	15.1556537312809	22.902117817602	13.7746033068243	15.5254929754148	21.3139799653112	17.4446143707633
KIAA1456	0.356606553968103	0.390554084897845	0.832724281781929	0.258897775291816	0.325841782924124	0.758130577605729
KIAA1462	0.0251450691569996	0.00506054506333001	0.00406575868059867	0.00459054424406137	0.00382929686969609	0.0166570042341517
KIAA1468	20.5476532306734	21.5357293591001	17.6694044008099	21.06840329673	19.1533587029788	19.3058310090775
KIAA1522	0.972545568987556	0.858194891283188	1.20661376373789	1.00384183143093	1.2646076027759	1.47433996779317
KIAA1524	2.05609657462203	2.85630204447214	1.80055027132447	2.25219558613572	2.70169229454	2.24193012175512
KIAA1549	0.0941438347183289	0.2614661263095	0.401869063331036	0.192495796391995	0.223657097740039	0.270245234093784
KIAA1549L	0.0133934217145389	0.00404321899389769	0	0.00366770287540986	0	0.004436143740675
KIAA1551	6.96380733696942	12.2593040982394	6.10820680570949	8.96082173931617	12.0304662942019	6.8700141869238
KIAA1586	3.32493686773435	2.31018403146324	2.43207227770058	3.13621039647138	3.00192379095243	2.65705477933976
KIAA1614	1.33199271248437	1.08737776923154	1.10113074380301	1.18160940219417	1.14851257744692	1.10605715242531
KIAA1644	0.011563523869287	0	0.0112183817553576	0.0443323587360848	0.00528296408369288	0.00766009689088517
KIAA1671	0.867178528391963	1.10083816612327	0.2876223691656	0.994537896379007	0.880406944258803	0.294589976947059
KIAA1683	1.17421656573246	0.135037570732202	0.235066650847172	0.663519373694024	0.195849716248701	0.148160679595268
KIAA1755	0.328234917076635	0.286253851217789	0.925828796990522	0.379514582562282	0.299917792925465	0.95832327841049
KIAA1841	6.15013927501589	6.91246300742004	6.32052233207655	6.08016191474352	7.15938443820546	7.15840284887626
KIAA1958	0.555681132223203	0.714488837654316	0.524120574163843	0.501596497694315	0.902652474167738	0.586238591268121
KIAA2012	0.0386943233450565	0	0.00938484877874601	0.0105961929684216	0	0
KIAA2013	16.2119992135977	21.2548253416523	23.5120584721172	17.3662622953884	18.799657150001	17.5222038478118
KIAA2022	0	0.00401322325308852	0.00967294850707198	0.0109214790150347	0.00607358418831307	0
KIAA2026	6.5895857940028	5.58563632174374	5.72631972201008	6.35284423783911	5.73437737814077	6.15712612098265
KIDINS220	27.5434325638356	51.2764317337371	39.9073463204066	29.5555964143669	44.5966124812737	34.9692996828566
KIF11	0.901594422388763	2.09435731861857	1.3490890290588	1.20518660045754	1.96179210172793	1.08314610961653
KIF12	0.0770254094650359	0	0	0	0	0
KIF13A	7.55298896934059	8.28753732945995	8.7453595308665	8.34067471812523	9.44728574672164	10.2238913211995
KIF13B	8.58210896722636	10.6527530392529	9.93339821154206	9.01622861754131	10.9102228043639	10.6345498798303
KIF14	0.160324381675306	0.367831473625198	0.212570106127365	0.228299793916135	0.351583324327086	0.233650285650245
KIF15	0.288880967441546	0.513556240735851	0.31918340209736	0.3428022229834	0.65989736049735	0.340204821957188
KIF16B	6.53672654191533	11.4959076277856	8.91608737681623	6.94667192352503	12.2469740984797	7.94525566260779
KIF17	0.564884055846178	0.329294947255921	1.39840527072313	0.949475850755022	0.311470428488488	0.812916483920493
KIF18A	0.270111629436146	0.530020125327306	0.338480573690788	0.30820142556866	0.462766601270112	0.417507354251734
KIF18B	0.328593643761964	0.198392328712282	0.345351445556848	0.319940507411026	0.216844024186647	0.253951048203821
KIF19	0	0	0	0.0116327142969403	0	0.0140699490848657
KIF1A	0.00888021344521232	0	0	0.0145907379329832	0	0
KIF1B	26.8787496632522	32.1815824228132	28.8159047063218	25.3166540305046	32.6757652711713	33.3260381502549
KIF1C	9.80388342001057	5.94293575222823	11.6412892970276	9.95341067418989	6.9609233590565	11.4791634478291
KIF20A	0.471605877893739	0.908448754836722	0.522891003772356	0.614982158745048	0.984960024618018	0.714077277480638
KIF20B	1.85500959364111	2.49215016250482	1.74601049970816	1.88390865702686	2.78380202412621	1.87985890615392
KIF21A	4.24616483736586	6.24042440628747	6.26568383557955	4.15606096905523	6.34142625929037	7.12264215578765
KIF21B	1.4081238727294	1.0981382786434	1.3742264331468	1.96016239196415	1.07603242052841	1.39918835580953
KIF22	11.4434449080366	7.5847711498391	8.91302903364562	10.4984368404482	6.72891652977955	9.03927049312047
KIF23	1.12072807878071	1.43291209733094	1.16189422393765	1.22761686547508	1.36538913390555	1.33925095924838
KIF24	1.01233395323729	1.34314995897801	1.13367980089631	1.06096994177417	1.136264184116	1.18391053036272
KIF25	0.110318948716172	0	0	0	0	0
KIF25-AS1	0	0	0.0269121393093008	0.0303858088752817	0	0
KIF26A	0.0115361424304963	0	0	0.0252727905624738	0	0.00764195843443199
KIF26B	0.0748796487886725	0.0129169943916296	0.0311334340933987	0.0761625907794874	0.0342098567609738	0.0283445660105761
KIF27	1.35201570582097	2.03570012806163	0.57486396280704	0.868466200103157	2.0055796908503	0.729767830581622
KIF2A	11.8370409159382	14.7481965447846	17.1881351833262	13.8226356136675	17.397107300861	19.7631068988316
KIF2B	0	0	0	0	0	0
KIF2C	0.926736492640574	1.36590708245015	1.09740126921135	1.14947801874417	1.59395029522187	1.173639631127
KIF3A	2.38226176911222	2.06758346968559	1.58892060628454	1.8008051506639	2.267439462765	1.54521944088356
KIF3B	6.04793220003717	5.60767783156562	6.55770094071299	6.6038738918151	6.977372125251	7.02797970065701
KIF3C	0.97598611233605	0.78857287537719	1.00255275698894	0.848967526818978	0.872115134963865	0.855699536327735
KIF4A	0.259601624235792	0.658297813428594	0.394569964112851	0.274882278493043	0.664175558366627	0.44712073982893
KIF4B	0	0	0.00854305371205777	0.00964574366691612	0	0
KIF5A	0.0800099711353516	0.169074407812565	0.0291082030131981	0.109551094341611	0.0913842978911308	0.0795022526957203
KIF5B	40.6447367613727	49.7091213927074	47.5830093911526	45.070670813434	54.863091741025	55.7728969253993
KIF5C	0.0846030164652906	0.0583772337153498	0.0586270208224077	0.072813698415939	0.110434624919331	0.0800630019047291
KIF6	0	0.0494879801024561	0.029819838891281	0.0224458787958837	0.0280855369780549	0.0407229598784466
KIF7	0.0170381889405167	0.0514350481745819	0	0.027994794406407	0.0155682889128628	0.0225734264997058
KIF9	0.530375268354837	0.459446645586273	0.44743034800073	0.543070837197329	0.389802490585468	0.565198778142829
KIFAP3	5.49133183178284	8.47630998078829	5.56615853176147	6.00087793018218	8.30742437547245	6.31442352374869
KIFC1	0.601596472682532	0.466998480316366	0.541951735585351	0.34517653507805	0.353376127937905	0.284656632446915
KIFC2	7.79971290482785	1.731943843369	6.66992162690641	7.20623300179715	1.38637317329029	5.00976626808378
KIFC3	4.23255539454354	1.50564690948942	3.36266473149929	4.53599002309702	1.50515377278338	3.63735949241566
KIN	4.74631021808557	4.31731494615239	3.95332990443069	4.40374703144718	4.50089988584859	4.35420321530637
KIR2DL1	0	0	0	0	0	0
KIR2DL3	0	0.0589762770249404	0	0.0267494119484779	0	0
KIR2DS4	0	0	0	0	0.0221470527911528	0
KIR3DL1	0	0	0	0	0	0
KIR3DX1	0	0	0	0	0.0112165231143854	0.0162635316980967
KIRREL	0	0.00601625652291347	0	0	0	0
KIRREL2	0.0584111760049579	0.0176332218392541	0.0141669373284255	0.0479865808952088	0.0133429977100688	0.0967341947023323
KIRREL3	0	0.0387098668960851	0.0311004003274779	0.035114667393029	0.019527747877607	0.0141572456705673
KISS1R	0	0	0	0	0.0215833096291962	0.0625899552946388
KIT	0	0.00908502595201602	0.00729911949515716	0.0329649972937105	0.0206238227328047	0.0199358387727625
KITLG	0.531988687915185	1.12852125390644	0.739292936553764	0.559102739254303	0.834241617605762	0.752439916660398
KIZ	2.54365748859254	2.82903807318835	2.0780932287175	2.45630581201121	2.59944970046073	1.8845515740038
KIZ-AS1	0.265135082920464	0.160078466249781	0.0321526834435099	0.0726055467172972	0.12113081934753	0.0878175393164575
KL	0.0933156995850344	0.103290853946261	0.0603536403933483	0.0681437533339422	0.106581586902073	0.103026163490537
KLB	0.038468357157443	0.0232257291035983	0.0124400578076765	0.0491601299950563	0.0234331047133895	0.0169885550643451
KLC1	9.8134844572499	5.55119064718317	8.18409189189978	8.78266533747063	5.57246893015477	7.91580966806209
KLC2	3.25538129167763	1.50948499425582	3.68879669223028	3.13795801673635	1.38018497923986	2.84655681500987
KLC3	0	0	0	0	0	0
KLC4	9.40851571718218	8.45243303932613	9.31589508143355	7.70282410072933	7.03108803289704	8.48139663363754
KLF1	0.0965321540292462	0.174847315443683	0.117063639972321	0.15860827787627	0.132306356240893	0.159865984929118
KLF10	21.6780894429086	21.9095072183608	23.9506864962742	21.0783453150526	25.809603714135	28.0093027951609
KLF11	5.9365262679942	5.51785622343145	4.75524114309353	5.74335543054641	5.54035849843889	5.07094545351766
KLF12	0.313996835397517	0.44378798105708	0.415397480982507	0.613627542567021	0.508609713333293	0.302549632886984
KLF13	18.769151975153	12.9647481416272	15.8124442360055	19.6593911977734	15.6695015597312	16.0235474702978
KLF15	0	0.018536065021256	0	0.0504435543163892	0.0420785280285628	0.0203374214814718
KLF16	6.81791578969832	3.17643303673207	7.72116134034592	6.58610314598416	3.36012888491447	7.45033842938332
KLF17	0	0.0150313219702872	0	0	0	0
KLF2	1.13038860724459	0.341242797019715	0.502630952016791	1.41876941411052	0.860724130227762	0.468006463376468
KLF3	6.57423905079653	6.71852051428607	5.61265279982855	6.90562286772296	7.51200346935246	5.8127976069315
KLF3-AS1	0.526687259355933	0.158996854991337	0.207580331090237	0.108172453027946	0.240624735808803	0.196254399569085
KLF4	1.98244441430656	1.13308847215807	0.820596665074341	1.50558643339471	1.11100251003083	0.595336807815672
KLF5	0.670206346641674	0.734355866782415	0.325101186271213	0.503012866325701	0.793835047773345	0.59195860023067
KLF6	76.5858364768168	60.8511275191715	72.5212707489375	71.7128556845331	60.3461645075327	81.3277431318268
KLF7	4.51190865968575	4.47815774251478	3.28519530035785	4.24642891551533	4.208017529966	3.98513554487567
KLF8	9.13570900863259	5.69034361414829	7.49571219459574	8.96198482994707	4.97287580548982	8.8479205235458
KLF9	9.39946632849291	9.38911842521637	9.75056054448143	10.009025933034	10.5305663904246	11.8978601654555
KLHDC1	1.47129364684313	2.24690448209907	1.32942183271482	1.37461485843171	2.35922668374921	0.974638182681875
KLHDC10	6.76823397636735	8.18742425759843	7.42957719289028	7.06229348517462	8.23655704606038	7.22657324183915
KLHDC2	19.0131770152725	24.1302350859098	14.1375064471961	15.3955885375913	19.8941291488971	12.6235769926063
KLHDC3	14.9887775971559	14.1777898767774	18.0648934179788	17.197141427944	16.3294671800404	17.18499630707
KLHDC4	8.89578431070809	5.39534914402943	9.17946635913292	8.06112294748954	5.83762379273977	9.66969614484422
KLHDC7A	0.0461240913530762	0	0	0.00842052494472796	0.0140483080426721	0.0101847560436799
KLHDC7B	0.103656535077947	0.0782298355713803	0.050281324077703	0.113542716658816	0.0710354937928996	0.0171664604858567
KLHDC8A	0	0.0166568401808452	0.0133824897731574	0	0.0126041731009834	0
KLHDC8B	6.78501766129785	8.38141700495497	8.1713817233586	5.27510714441062	6.36000427097425	5.86369878905611
KLHDC9	1.2609678539164	1.2421608143655	1.48087453077802	1.7447140136498	1.54635088524835	1.49476662686216
KLHL1	0	0	0	0	0	0
KLHL10	0	0	0	0.0425008078345154	0.0177264613679311	0
KLHL11	0	0	0	0.00576141180428755	0	0
KLHL12	16.8822439669674	21.2514066211065	16.7597650967152	14.1606018859576	21.4376322125717	16.5146789108304
KLHL13	0	0.0561440958627574	0.0451074621761071	0.101859366096748	0.0743470740458499	0.0154000611811015
KLHL14	0.45734401773918	0.220901521079101	0.248468331369443	0.460885901763826	0.100293248229101	0.169658292393071
KLHL15	2.06957111339292	2.94798874635853	1.86352659251383	1.89365423692525	3.43668740254798	2.24935761447607
KLHL17	2.71812254719796	0.784080577436783	2.22679444608365	2.87811650403055	0.745088294551755	2.00064754519399
KLHL18	5.57135846026616	5.0506224245892	6.22619123040727	5.91370111371388	5.47364199668811	6.33619376797407
KLHL2	14.0907571499035	13.9601809413028	14.6396130075274	16.8617369849007	16.0881396456261	17.5456668184819
KLHL20	8.89583045690343	12.6889016477135	10.9497087132847	8.95254355877285	12.8326784892591	10.0621612178739
KLHL21	16.3878397965804	9.95664752818207	11.5862013866528	14.9464596378939	10.5195422707191	11.3798977319885
KLHL22	9.88260496180991	6.45053030100798	9.50125897281375	8.7771507944876	6.10136734054581	8.80743157614495
KLHL23	0.209695979002331	0.0805677386966292	0.0554828403616034	0.177492062871851	0.148058653763097	0.0883974056974025
KLHL24	9.54833495111095	14.9387207420382	8.61862086655953	9.07883287959173	14.2916191441587	9.92444806934202
KLHL25	0.613777278578366	0.319461506044772	0.585191060330507	0.695499236411015	0.502809656826717	0.602872295591043
KLHL26	1.44813691031654	0.663284766000418	1.41702498961666	1.13499074356489	0.707230164950203	1.42240785677643
KLHL28	4.0707600539677	5.20216019354601	4.19680635030596	4.66050670959094	5.50344820388404	4.74070310817992
KLHL29	0.2299853885834	0.166627703304769	0.14874726871138	0.134357392470996	0.126086604264233	0.142193938608749
KLHL3	0.99534839744054	0.968595572914781	0.852035073709029	0.769608826209639	0.861329911000165	0.79122578040258
KLHL30	0.274992208100209	0.153258298254445	0.164175004399018	0.243292616193052	0.193283369813697	0.154139442175237
KLHL31	0.244313922838863	0.106533153083162	0.230437828592977	0.267615220741417	0.142623472103368	0.14385990072945
KLHL32	0.792786894847616	0.462699385064555	0.7947616727899	0.868398482461587	0.784758487431603	0.490159360674017
KLHL33	0.0418409631792076	0.176833861261684	0.202960578134368	0.0458315206331409	0.0955782632532841	0.13858484469164
KLHL34	0	0	0	0	0	0.0169913501617167
KLHL35	0.359399297864649	0.24110178836562	0.503637524849416	0.34993492998081	0.182440885697611	0.581971152065314
KLHL36	12.7977143041919	9.97083117136544	9.82870712390326	11.3341756099078	10.5835473530471	10.2782362565735
KLHL38	0	0	0	0	0.0194179176053292	0
KLHL4	0	0	0.0717912532696005	0.0101322087266573	0	0.0490202569168311
KLHL40	0	0	0.0310439702023257	0	0	0
KLHL41	0.252264447748767	0.285576875539861	0.336510609056549	0.224513268207979	0.273720370922903	0.45955003593507
KLHL42	5.13888035204984	6.73575189676162	3.60777233718037	5.41148409165404	5.94365759170189	4.31302482689158
KLHL5	6.77070735739049	6.47625611728165	7.48925982542526	7.87779845397148	6.83935084820158	10.2487710701828
KLHL6	44.4264036691935	65.5085156113953	58.2130438296618	47.2584908256485	73.8000632995036	64.5377210467824
KLHL6-AS1	0	0.0910310814099982	0.1462729427715	0	0.137765806143805	0.0998775882813481
KLHL7	7.3780224553086	16.3577615382044	9.38728791881823	8.03201448118457	14.7677832221026	7.85199971600703
KLHL7-AS1	0.273614442056082	0.0734213246137843	0.235953545713878	0.233107979830774	0.0694470766150033	0.161112989484452
KLHL8	4.33276284789014	6.24005739334243	4.46877424242087	5.13229970542531	6.41195544584118	5.02519709579376
KLHL9	23.2683077622704	27.1796690901577	23.9793138886518	22.3717239539388	26.9595692133425	22.9509506886809
KLK1	2.9912982946032	0.690541645774941	1.57903787930994	2.02377717984514	0.964671627079988	0.641087860514387
KLK10	0.052227614324031	0.299563923694834	0.101337502730808	0.0572087925730772	0.250539925830998	0
